 458694586920171128          1        +0000000000+0000000000+0000013336+0002798857+0001988613+0004800806+0000000000+0000000000
 458694586920171128FC-002338721711274LPF20171127+0000013336LATE PAYMENT FEE        00                     NEW SEASONS MARKET, LLC-HPYVLY   CGC MISC
 45869458692017112801279753  21711153INV20171130+0000006278BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801279754  21711153INV20171130+0000008937BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801270082  21711173INV20171130+0000021529BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801270083  21711173INV20171130+0000010914BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 4586945869201711280472721   21711183C/M20171130-0000001976ADJ DARY 1276523        274130        0   41300NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801270390  21711203INV20171130+0000010792BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801270391  21711203INV20171130+0000003480BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801270645  21711213INV20171130+0000002497BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DAPO
 45869458692017112801223252  21711153INV20171130+0000041537BILLING - DELI C        222000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801223253  21711153INV20171130+0000022060BILLING - DELI G        222008        0   20080NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801223254  21711153INV20171130+0000008993BILLING - DELI M        222009        0   20090NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224020  21711173INV20171130+0000003024BILLING - DELI C        222000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224021  21711173INV20171130+0000073295BILLING - DELI G        222008        0   20080NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224022  21711173INV20171130+0000004452BILLING - DELI M        222009        0   20090NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224668  21711203INV20171130+0000107022BILLING - DELI C        222000        0   20000NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224669  21711203INV20171130+0000075466BILLING - DELI G        222008        0   20080NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
 45869458692017112801224670  21711203INV20171130+0000034798BILLING - DELI M        222009        0   20090NEW SEASONS MARKET, LLC-HPYVLY   CGC DLPO
