 458664586620171128          1        +0000000000+0000000000+0000013747+0003887661+0002291152+0006192560+0000000000+0000000000
 458664586620171128FC-002338421711274LPF20171127+0000013747LATE PAYMENT FEE        00                     NEW SEASONS MKT  ARBOR LODGE     CGC MISC
 458664586620171128NB0073585821711203INV20171130+0000005850951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MKT  ARBOR LODGE     CGC COPO
 45866458662017112801201434  21711173INV20171130+0000267134BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801201435  21711173INV20171130+0000003115BILLING - INSTITUT      202004UT      0   20040NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801201436  21711173INV20171130+0000019497BILLING - REPACK        202005        0   20050NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801202358  21711203INV20171130+0000016757BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801202359  21711203INV20171130+0000499272BILLING - GROC          202000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801202360  21711203INV20171130+0000026657BILLING - GROC          202000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 458664586620171128NB0073619621711213INV20171130+000002714501201121 - DELIVERY FEE 202020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801238688  21711153INV20171130+0000005317BILLING - HABA          232000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801238914  21711173INV20171130+0000049161BILLING - HABA          232000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801238915  21711173INV20171130+0000001446BILLING - HABA          232000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801239203  21711203INV20171130+0000049835BILLING - HABA          232000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 458664586620171128NB0073619921711213INV20171130+000000055901231121 - DELIVERY FEE 232020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801240277  21711153INV20171130+0000016291BILLING - HDWE          242000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801240579  21711173INV20171130+0000002810BILLING - HDWE          242000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801240957  21711203INV20171130+0000004453BILLING - HDWE          242000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801240958  21711203INV20171130+0000006297BILLING - HDWE          242000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 458664586620171128NB0073620021711213INV20171130+000000017301241121 - DELIVERY FEE 242020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801313496  21711153INV20171130+0000029765BILLING - PNW ICE CREAM 312000E CREAM 5   20005NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 45866458662017112801313686  21711173INV20171130+0000029305BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 45866458662017112801313841  21711203INV20171130+0000005173BILLING - PNW ICE CREAM 312000E CREAM 5   20005NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 458664586620171128NB0073620221711213INV20171130+000000132401311121 - DELIVERY FEE 312020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 458664586620171128NB0072817621711163INV20171130+0000005200CM - PNW-Retail Pricing 002216Pricing 0   22160NEW SEASONS MKT  ARBOR LODGE     CGC MISC
 45866458662017112801250054  21711153INV20171130+0000032206BILLING - MEAT          252030        5   20305NEW SEASONS MKT  ARBOR LODGE     CGC MTPO
 45866458662017112801251148  21711173INV20171130+0000016103BILLING - MEAT          252030        5   20305NEW SEASONS MKT  ARBOR LODGE     CGC MTPO
 45866458662017112801252040  21711203INV20171130+0000016103BILLING - MEAT          252030        5   20305NEW SEASONS MKT  ARBOR LODGE     CGC MTPO
 45866458662017112801252053  21711203INV20171130+0000003265BILLING - MEAT          252030        5   20305NEW SEASONS MKT  ARBOR LODGE     CGC MTPO
 4586645866201711282441294   21711183INV20171130+0000055241B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MKT  ARBOR LODGE     CGC PRPO
 45866458662017112801250030  21711153INV20171130+0000020146BILLING - SERV DELI     252032ELI     5   20325NEW SEASONS MKT  ARBOR LODGE     CGC SDPO
 45866458662017112801251133  21711173INV20171130+0000042347BILLING - SERV DELI     252032ELI     1   20321NEW SEASONS MKT  ARBOR LODGE     CGC SDPO
 45866458662017112801252052  21711203INV20171130+0000022939BILLING - SERV DELI     252032ELI     5   20325NEW SEASONS MKT  ARBOR LODGE     CGC SDPO
 45866458662017112801252054  21711203INV20171130+0000004087SERV-BAK FRZN FD SVC    252032 SVC    7   20327NEW SEASONS MKT  ARBOR LODGE     CGC SDPO
 458664586620171128NB0073176421711173INV20171130+00000035000583787 - INTERACTIVE OR002374CTIVE OR0   23740NEW SEASONS MKT  ARBOR LODGE     CGC SERV
 45866458662017112801223356  21711153INV20171130+0000035925MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801223358  21711153INV20171130+0000032307MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801223359  21711153INV20171130+0000006892MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
