 458714587120171128          1        +0000000000+0000000000+0000013570+0003394287+0002465320+0005873177+0000000000+0000000000
 458714587120171128FC-002338921711274LPF20171127+0000013570LATE PAYMENT FEE        00                     NEW SEASONS MARKET LLC-PRGRIDGE  CGC MISC
 45871458712017112801279770  21711153INV20171130+0000001525BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801279771  21711153INV20171130+0000004983BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270180  21711173INV20171130+0000064345BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270181  21711173INV20171130+0000012024BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270456  21711203INV20171130+0000048906BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270457  21711203INV20171130+0000006960BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801223287  21711153INV20171130+0000064578BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801223288  21711153INV20171130+0000098896BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801223289  21711153INV20171130+0000006218BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224259  21711173INV20171130+0000065243BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224260  21711173INV20171130+0000135770BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224261  21711173INV20171130+0000022355BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224810  21711203INV20171130+0000057142BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224811  21711203INV20171130+0000355792BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224812  21711203INV20171130+0000008653BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801224813  21711203INV20171130+0000004275BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 458714587120171128NB0073623221711213INV20171130+000001187401221121 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112802221119  21711153INV20171130+0000012930MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112802221120  21711153INV20171130+0000020643MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112802222264  21711173INV20171130+0000007195MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112802223613  21711203INV20171130+0000035472MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112801216077  21711153INV20171130+0000027777BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 45871458712017112801216497  21711173INV20171130+0000044464BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 45871458712017112801216784  21711203INV20171130+0000073905BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 458714587120171128NB0073623121711213INV20171130+000000384901211121 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 45871458712017112801200369  21711153INV20171130+0000381336BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801200370  21711153INV20171130+0000099645BILLING - REPACK        202005        0   20050NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 4587145871201711283005249   21711153C/M20171130-0000003085ADJ GROC 1200369        202120        0   21200NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801201531  21711173INV20171130+0000345719BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801201532  21711173INV20171130+0000006379BILLING - REPACK        202005        0   20050NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801202300  21711203INV20171130+0000447150BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801202301  21711203INV20171130+0000001417BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801202302  21711203INV20171130+0000012595BILLING - REPACK        202005        0   20050NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 458714587120171128NB0073623021711213INV20171130+000003256401201121 - DELIVERY FEE 202020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801238677  21711153INV20171130+0000034205BILLING - HABA          232000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HBPO
 45871458712017112801238937  21711173INV20171130+0000006644BILLING - HABA          232000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HBPO
 45871458712017112801239186  21711203INV20171130+0000033996BILLING - HABA          232000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HBPO
 458714587120171128NB0073623321711213INV20171130+000000038801231121 - DELIVERY FEE 232020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC HBPO
 45871458712017112801240265  21711153INV20171130+0000009126BILLING - HDWE          242000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HDPO
 45871458712017112801240942  21711203INV20171130+0000008991BILLING - HDWE          242000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HDPO
 45871458712017112801240943  21711203INV20171130+0000004752BILLING - HDWE          242000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC HDPO
 458714587120171128NB0073623421711213INV20171130+000000020601241121 - DELIVERY FEE 242020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC HDPO
 45871458712017112801313487  21711153INV20171130+0000054729BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC ICPO
 45871458712017112801313705  21711173INV20171130+0000006158BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC ICPO
 45871458712017112801313825  21711203INV20171130+0000040925BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC ICPO
 458714587120171128NB0073623621711213INV20171130+000000156801311121 - DELIVERY FEE 312020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC ICPO
 458714587120171128NB0072818121711163INV20171130+0000005200CM - PNW-Retail Pricing 002216Pricing 0   22160NEW SEASONS MARKET LLC-PRGRIDGE  CGC MISC
 45871458712017112801250002  21711153INV20171130+0000006793MEAT FROZ               252030        0   20300NEW SEASONS MARKET LLC-PRGRIDGE  CGC MTPO
 45871458712017112801251207  21711173INV20171130+0000011419MEAT FROZ               252030        0   20300NEW SEASONS MARKET LLC-PRGRIDGE  CGC MTPO
 4587145871201711282441446   21711183INV20171130+0000023050B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET LLC-PRGRIDGE  CGC PRPO
 4587145871201711282442829   21711213INV20171130+0000001700B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET LLC-PRGRIDGE  CGC PRPO
 4587145871201711282442830   21711213INV20171130+0000042752B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET LLC-PRGRIDGE  CGC PRPO
 4587145871201711282442831   21711213INV20171130+0000008220B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET LLC-PRGRIDGE  CGC PRPO
 45871458712017112801251217  21711173INV20171130+0000036297BILLING - SERV DELI     252032ELI     1   20321NEW SEASONS MARKET LLC-PRGRIDGE  CGC SDPO
 45871458712017112801251990  21711203INV20171130+0000030427FROZEN FOOD SERVICE     252032ICE     0   20320NEW SEASONS MARKET LLC-PRGRIDGE  CGC SDPO
 45871458712017112801251991  21711203INV20171130+0000004087SERV-BAK FRZN FD SVC    252032 SVC    7   20327NEW SEASONS MARKET LLC-PRGRIDGE  CGC SDPO
 458714587120171128NB0073176921711173INV20171130+00000060000583792 - INTERACTIVE OR002374CTIVE OR0   23740NEW SEASONS MARKET LLC-PRGRIDGE  CGC SERV
 45871458712017112801223290  21711153INV20171130+0000015967BILLING - DELI M        294009        0   40090NEW SEASONS MARKET LLC-PRGRIDGE  GSC DLPO
 45871458712017112801223291  21711153INV20171130+0000067887MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC DLPO
 45871458712017112801223292  21711153INV20171130+0000003489MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC DLPO
 45871458712017112801224262  21711173INV20171130+0000011975BILLING - DELI M        294009        0   40090NEW SEASONS MARKET LLC-PRGRIDGE  GSC DLPO
 45871458712017112801224264  21711173INV20171130+0000006843MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC DLPO
 45871458712017112801216078  21711153INV20171130+0000009928MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC FFPO
 45871458712017112801216498  21711173INV20171130+0000004418MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC FFPO
 45871458712017112801216785  21711203INV20171130+0000013131MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC FFPO
 45871458712017112802036731  21711163INV20171130+0000039366BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRNO
 45871458712017112802031417  21711213INV20171130+0000071254BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRNO
 45871458712017112801290744  21711153INV20171130+0000003561BILLING - MC CANDY      294001DY      0   40010NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112801290745  21711153INV20171130+0000095208BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112801291226  21711173INV20171130+0000005257BILLING - MC CANDY      294001DY      0   40010NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112801291227  21711173INV20171130+0000051924BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112801291546  21711203INV20171130+0000003777BILLING - MC CANDY      294001DY      0   40010NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112801291547  21711203INV20171130+0000031441BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 458714587120171128NB0073623521711213INV20171130+000000017401291121 - DELIVERY FEE 292020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRPO
 45871458712017112802291871  21711163INV20171130+0000002430BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802291872  21711163INV20171130+0000002702BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802292897  21711183INV20171130+0000003841BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802292898  21711183INV20171130+0000027229BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802294193  21711213INV20171130+0000003841BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802294194  21711213INV20171130+0000002084BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112802294195  21711213INV20171130+0000019433BILLING - MC GROC       034000C       0   40000NEW SEASONS MARKET LLC-PRGRIDGE  GSC GRWA
 45871458712017112801270794  21711222INV20171207+0000004994BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270795  21711222INV20171207+0000019932BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270957  21711232INV20171207+0000007250BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801270958  21711232INV20171207+0000003006BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801271315  21711272INV20171207+0000025450BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801271316  21711272INV20171207+0000003006BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DAPO
 45871458712017112801225534  21711222INV20171207+0000230145BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801225535  21711222INV20171207+0000127066BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801225536  21711222INV20171207+0000029800BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801225969  21711232INV20171207+0000004789BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801225970  21711232INV20171207+0000020117BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801225971  21711232INV20171207+0000006412BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801226642  21711272INV20171207+0000059553BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801226643  21711272INV20171207+0000091469BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112801226644  21711272INV20171207+0000024364BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 458714587120171128NB0074439921711282INV20171207+000002010601221128 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLPO
 45871458712017112802225229  21711222INV20171207+0000034519MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112802226992  21711272INV20171207+0000016140MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC DLWA
 45871458712017112801217099  21711222INV20171207+0000057552BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 45871458712017112801217587  21711272INV20171207+0000037870BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 458714587120171128NB0074439821711282INV20171207+000000242801211128 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFPO
 45871458712017112802218034  21711222INV20171207+0000005457MC SALES SEATTLE FROZEN 214000 FROZEN 0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFWA
 45871458712017112802218573  21711272INV20171207+0000003722MC SALES SEATTLE FROZEN 214000 FROZEN 0   40000NEW SEASONS MARKET LLC-PRGRIDGE  CGC FFWA
 45871458712017112801203297  21711222INV20171207+0000265921BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801203298  21711222INV20171207+0000002461BILLING - INSTITUT      202004UT      0   20040NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801203299  21711222INV20171207+0000026427BILLING - REPACK        202005        0   20050NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 4587145871201711283008849   21711222C/M20171207-0000004582ADJ GROC 1203297        202120        0   21200NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801203744  21711232INV20171207+0000001996BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
 45871458712017112801204620  21711272INV20171207+0000581315BILLING - GROC          202000        0   20000NEW SEASONS MARKET LLC-PRGRIDGE  CGC GRPO
