 458794587920171128          1        +0000000000+0000000000+0000008083+0003013550+0002030501+0005052134+0000000000+0000000000
 458794587920171128FC-002339521711274LPF20171127+0000008083LATE PAYMENT FEE        00                     NEW SEASONS WOODSTOCK            CGC MISC
 458794587920171128NB0073586221711203INV20171130+0000002000881117 - TOTES - PLASTIC002497 PLASTIC0   24970NEW SEASONS WOODSTOCK            CGC COPO
 45879458792017112801279816  21711153INV20171130+0000017887BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801279817  21711153INV20171130+0000003006BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801270190  21711173INV20171130+0000017512BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801270191  21711173INV20171130+0000024834BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801270473  21711203INV20171130+0000018581BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801270474  21711203INV20171130+0000005457BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
 45879458792017112801223402  21711153INV20171130+0000432381BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801223403  21711153INV20171130+0000121354BILLING - DELI G        222008        0   20080NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801223404  21711153INV20171130+0000003109BILLING - DELI M        222009        0   20090NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801223406  21711153INV20171130+0000004275BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224293  21711173INV20171130+0000129944BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224294  21711173INV20171130+0000208557BILLING - DELI G        222008        0   20080NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224295  21711173INV20171130+0000014826BILLING - DELI M        222009        0   20090NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224297  21711173INV20171130+0000004275BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224842  21711203INV20171130+0000075821BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224843  21711203INV20171130+0000131639BILLING - DELI G        222008        0   20080NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224844  21711203INV20171130+0000021188BILLING - DELI M        222009        0   20090NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112801224846  21711203INV20171130+0000002137BILLING - DELI C        222000        0   20000NEW SEASONS WOODSTOCK            CGC DLPO
 458794587920171128NB0073627421711213INV20171130+000001219001221121 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC DLPO
 45879458792017112802221171  21711153INV20171130+0000015037MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802221172  21711153INV20171130+0000006470MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802222336  21711173INV20171130+0000004390MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802222337  21711173INV20171130+0000020254MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802222338  21711173INV20171130+0000012940MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802223709  21711203INV20171130+0000004390MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802223710  21711203INV20171130+0000025933MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112802223711  21711203INV20171130+0000012940MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS WOODSTOCK            CGC DLWA
 45879458792017112801216124  21711153INV20171130+0000024668BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS WOODSTOCK            CGC FFPO
 45879458792017112801216508  21711173INV20171130+0000038114BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS WOODSTOCK            CGC FFPO
 45879458792017112801216528  21711183INV20171130+0000008358BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS WOODSTOCK            CGC FFPO
 45879458792017112801216802  21711203INV20171130+0000036300BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS WOODSTOCK            CGC FFPO
 458794587920171128NB0073627321711213INV20171130+000001791001211121 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC FFPO
 45879458792017112802217187  21711173INV20171130+0000004542MC SALES SEATTLE FROZEN 214000 FROZEN 0   40000NEW SEASONS WOODSTOCK            CGC FFWA
 45879458792017112801200450  21711153INV20171130+0000214945BILLING - GROC          202000        0   20000NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801200451  21711153INV20171130+0000020571BILLING - REPACK        202005        0   20050NEW SEASONS WOODSTOCK            CGC GRPO
 4587945879201711280494018   21711163C/M20171130-0000001734ADJ GROC 1204780        202120        0   21200NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801201548  21711173INV20171130+0000326621BILLING - GROC          202000        0   20000NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801201549  21711173INV20171130+0000042456BILLING - REPACK        202005        0   20050NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801202317  21711203INV20171130+0000213863BILLING - GROC          202000        0   20000NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801202318  21711203INV20171130+0000001261BILLING - GROC          202000        0   20000NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801202319  21711203INV20171130+0000003115BILLING - INSTITUT      202004UT      0   20040NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801202320  21711203INV20171130+0000001243BILLING - REPACK        202005        0   20050NEW SEASONS WOODSTOCK            CGC GRPO
 458794587920171128NB0073627221711213INV20171130+000002393501201121 - DELIVERY FEE 202020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC GRPO
 45879458792017112801238942  21711173INV20171130+0000045515BILLING - HABA          232000        0   20000NEW SEASONS WOODSTOCK            CGC HBPO
 45879458792017112801238943  21711173INV20171130+0000002694BILLING - HABA          232000        0   20000NEW SEASONS WOODSTOCK            CGC HBPO
 45879458792017112801239190  21711203INV20171130+0000022907BILLING - HABA          232000        0   20000NEW SEASONS WOODSTOCK            CGC HBPO
 45879458792017112801239191  21711203INV20171130+0000002694BILLING - HABA          232000        0   20000NEW SEASONS WOODSTOCK            CGC HBPO
 458794587920171128NB0073627521711213INV20171130+000000046201231121 - DELIVERY FEE 232020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC HBPO
 45879458792017112801240602  21711173INV20171130+0000016243BILLING - HDWE          242000        0   20000NEW SEASONS WOODSTOCK            CGC HDPO
 45879458792017112801240947  21711203INV20171130+0000001032BILLING - HDWE          242000        0   20000NEW SEASONS WOODSTOCK            CGC HDPO
 458794587920171128NB0073627621711213INV20171130+000000007301241121 - DELIVERY FEE 242020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC HDPO
 45879458792017112801313510  21711153INV20171130+0000027792BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS WOODSTOCK            CGC ICPO
 45879458792017112801313710  21711173INV20171130+0000019508BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS WOODSTOCK            CGC ICPO
 45879458792017112801313834  21711203INV20171130+0000044148BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS WOODSTOCK            CGC ICPO
 458794587920171128NB0073627821711213INV20171130+000000247201311121 - DELIVERY FEE 312020ERY FEE 0   20200NEW SEASONS WOODSTOCK            CGC ICPO
 458794587920171128NB0072818821711163INV20171130+0000005200CM - PNW-Retail Pricing 002216Pricing 0   22160NEW SEASONS WOODSTOCK            CGC MISC
 45879458792017112801251230  21711173INV20171130+0000016103MEAT INVOICE            252030        0   20300NEW SEASONS WOODSTOCK            CGC MTPO
 45879458792017112801252019  21711203INV20171130+0000008052MEAT INVOICE            252030        0   20300NEW SEASONS WOODSTOCK            CGC MTPO
 4587945879201711282441509   21711183INV20171130+0000011238B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS WOODSTOCK            CGC PRPO
 4587945879201711282442965   21711213INV20171130+0000016164B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS WOODSTOCK            CGC PRPO
 45879458792017112801251219  21711173INV20171130+0000030248BILLING - SERV DELI     252032ELI     1   20321NEW SEASONS WOODSTOCK            CGC SDPO
 45879458792017112801252024  21711203INV20171130+0000013670FROZEN FOOD SERVICE     252032ICE     0   20320NEW SEASONS WOODSTOCK            CGC SDPO
 45879458792017112801252025  21711203INV20171130+0000004087SERV-BAK FRZN FD SVC    252032 SVC    7   20327NEW SEASONS WOODSTOCK            CGC SDPO
 458794587920171128NB0073178221711173INV20171130+00000060000583805 - INTERACTIVE OR002374CTIVE OR0   23740NEW SEASONS WOODSTOCK            CGC SERV
 45879458792017112801223405  21711153INV20171130+0000003992BILLING - DELI M        294009        0   40090NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801223408  21711153INV20171130+0000006930MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801224296  21711173INV20171130+0000007984BILLING - DELI M        294009        0   40090NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801224299  21711173INV20171130+0000017367MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801224845  21711203INV20171130+0000011975BILLING - DELI M        294009        0   40090NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801224847  21711203INV20171130+0000014956MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801224848  21711203INV20171130+0000003403MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS WOODSTOCK            GSC DLPO
 45879458792017112801216125  21711153INV20171130+0000007162MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS WOODSTOCK            GSC FFPO
 45879458792017112801216509  21711173INV20171130+0000008755MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS WOODSTOCK            GSC FFPO
 45879458792017112801216803  21711203INV20171130+0000008456MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS WOODSTOCK            GSC FFPO
 45879458792017112802036736  21711163INV20171130+0000001852BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRNO
 45879458792017112802031420  21711213INV20171130+0000008151BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRNO
 45879458792017112801290778  21711153INV20171130+0000058759BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS WOODSTOCK            GSC GRPO
 45879458792017112801291242  21711173INV20171130+0000138374BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS WOODSTOCK            GSC GRPO
 45879458792017112801291555  21711203INV20171130+0000010713BILLING - MC CANDY      294001DY      0   40010NEW SEASONS WOODSTOCK            GSC GRPO
 45879458792017112801291556  21711203INV20171130+0000054259BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS WOODSTOCK            GSC GRPO
 458794587920171128NB0073627721711213INV20171130+000000012101291121 - DELIVERY FEE 292020ERY FEE 0   20200NEW SEASONS WOODSTOCK            GSC GRPO
 45879458792017112802291934  21711163INV20171130+0000003296BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 45879458792017112802291935  21711163INV20171130+0000004469BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 45879458792017112802292989  21711183INV20171130+0000005281BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 45879458792017112802292990  21711183INV20171130+0000002084BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 45879458792017112802294281  21711213INV20171130+0000002084BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 45879458792017112802294282  21711213INV20171130+0000007330BILLING - MC GROC       034000C       0   40000NEW SEASONS WOODSTOCK            GSC GRWA
 458794587920171128NB0074402421711272INV20171207+0000001000881117 - TOTES - PLASTIC002497 PLASTIC0   24970NEW SEASONS WOODSTOCK            CGC COPO
 45879458792017112801270845  21711222INV20171207+0000013553BILLING - DARY          272000        0   20000NEW SEASONS WOODSTOCK            CGC DAPO
