 458774587720171128          1        +0000000000+0000000000+0000010958+0002339692+0001792222+0004142872+0000000000+0000000000
 458774587720171128FC-002339321711274LPF20171127+0000010958LATE PAYMENT FEE        00                     NEW SEASONS, LLC-NYBERG RIVERS   CGC MISC
 45877458772017112801279920  21711163INV20171130+0000019369BILLING - DARY          272000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DAPO
 45877458772017112801279921  21711163INV20171130+0000001503BILLING - DARY          272000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DAPO
 45877458772017112801279922  21711163INV20171130+0000001476BILLING - DARY          272000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DAPO
 45877458772017112801270432  21711203INV20171130+0000046218BILLING - DARY          272000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DAPO
 45877458772017112801270433  21711203INV20171130+0000004509BILLING - DARY          272000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DAPO
 45877458772017112801223622  21711163INV20171130+0000123520BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801223624  21711163INV20171130+0000126866BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801223625  21711163INV20171130+0000015008BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801223627  21711163INV20171130+0000006412BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801224755  21711203INV20171130+0000092629BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801224756  21711203INV20171130+0000053427BILLING - DELI G        222008        0   20080NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801224757  21711203INV20171130+0000136641BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112801224758  21711203INV20171130+0000014836BILLING - DELI C        222000        1   20001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 458774587720171128NB0073626021711213INV20171130+000001195401221121 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS, LLC-NYBERG RIVERS   CGC DLPO
 45877458772017112802221732  21711163INV20171130+0000018270MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLWA
 45877458772017112802221733  21711163INV20171130+0000019410MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLWA
 45877458772017112802223614  21711203INV20171130+0000013170MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLWA
 45877458772017112802223615  21711203INV20171130+0000036744MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLWA
 45877458772017112802223616  21711203INV20171130+0000012940MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS, LLC-NYBERG RIVERS   CGC DLWA
