 458704587020171128          1        +0000000000+0000000000+0000009737+0002255528+0001632954+0003898219+0000000000+0000000000
 458704587020171128FC-002338821711274LPF20171127+0000009737LATE PAYMENT FEE        00                     NEW SEASONS MARKET LLC-HAWTH     CGC MISC
 458704587020171128NB0073585921711203INV20171130+0000003900951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MARKET LLC-HAWTH     CGC COPO
 45870458702017112801270178  21711173INV20171130+0000018631BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DAPO
 45870458702017112801270179  21711173INV20171130+0000018822BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DAPO
 45870458702017112801270638  21711213INV20171130+0000019819BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DAPO
 45870458702017112801270639  21711213INV20171130+0000012498BILLING - DARY          272000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DAPO
 45870458702017112801224235  21711173INV20171130+0000012841BILLING - DELI C        226000        0   60000NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801224253  21711173INV20171130+0000158683BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801224254  21711173INV20171130+0000156847BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801224255  21711173INV20171130+0000024855BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 458704587020171128NB0073622621711213INV20171130+000000593901221121 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801225182  21711213INV20171130+0000071054BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801225183  21711213INV20171130+0000080967BILLING - DELI G        222008        0   20080NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801225184  21711213INV20171130+0000030141BILLING - DELI M        222009        0   20090NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112801225186  21711213INV20171130+0000002137BILLING - DELI C        222000        0   20000NEW SEASONS MARKET LLC-HAWTH     CGC DLPO
 45870458702017112802222262  21711173INV20171130+0000020377MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-HAWTH     CGC DLWA
 45870458702017112802222263  21711173INV20171130+0000038820MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-HAWTH     CGC DLWA
 45870458702017112802224438  21711213INV20171130+0000026152MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET LLC-HAWTH     CGC DLWA
 45870458702017112801216495  21711173INV20171130+0000044762BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-HAWTH     CGC FFPO
 458704587020171128NB0073622521711213INV20171130+000000247201211121 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS MARKET LLC-HAWTH     CGC FFPO
 45870458702017112801216951  21711213INV20171130+0000027729BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET LLC-HAWTH     CGC FFPO
 45870458702017112802217155  21711173INV20171130+0000003731MC SALES SEATTLE FROZEN 214000 FROZEN 0   40000NEW SEASONS MARKET LLC-HAWTH     CGC FFWA
 4587045870201711283002116   21711083C/M20171130-0000064991ADJ GROC 1206755        202120        0   21200NEW SEASONS MARKET LLC-HAWTH     CGC GRPO
