45861        044801008850300885000002250680006900006SPECTRUM SPRAY OLIVE XVR ORG  6     OZ3620036201898940029603721A2018022420180406+000026100000100000N00000                                      12604N Y     YEP1SA                                                                                     X
45861        044801009210300921000005833617603600012EURO GRMT PUDDING MIX VANILLA   3.5 OZ3800038007900120029534981A2018012720180406+000024400000100000N00000                                      13502N Y     YEP1SA                                                                                     X
45861        044801009230300923000005833617550300012EURO GRMT ICING MIX VANILLA    11.3 OZ6360063616900600029535051A2018012720180406+000054000000100000N00000                                      13502N Y     YEP1SA                                                                                     X
45861        044801009270300927000005833617600500012EURO GRMT PUDDING MIX CHOC      3.5 OZ3800038007900120029534981A2018012720180406+000024400000100000N00000                                      13502N Y     YEP1SA                                                                                     X
45861        044801009280300928000002250620132300012SPECTRUM MAYO CANOLA          32    OZ3600036001898940029603721A2018022420180406+000065000000100000N00000                                      12604N Y     YEP1SA                                                                                     X
45861        044801009320300932000002250613807000006SPECTRUM SPRAY COCONUT            6 OZ3620036201898940029603721A2018022420180406+000027500000100000N00000                                      12604N Y     YEP1SA                                                                                     X
45861        044801009820300982000002250600233300006SPECTRUM OIL OLIVE MEDITER ORG33.8  OZ3620036201880620029603531A2018022420180406+000091400000100000N00000                                      12604N Y     YEP1SA                                                                                     X
45861        044801009820300982000002250600233300006SPECTRUM OIL OLIVE MEDITER ORG33.8  OZ3620036201044180029603532R2018022420180406+000024900000200000N00000                                      12604N N     YEP2SQ                                                                                     X
45861        044801010190301019000075764502152400006NEWMANS COOKIE OS WFR VAN CRM    13 OZ374003740193713002960388DA2018012720180302+000019800000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801010190301019000075764502152400006NEWMANS COOKIE OS WFR VAN CRM    13 OZ374003740193713002960388DA2018012720180302+000026300000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801010190301019000075764502152400006NEWMANS COOKIE OS WFR VAN CRM    13 OZ3740037401465280029564071A2018012720180302+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801010190301019000075764502152400006NEWMANS COOKIE OS WFR VAN CRM    13 OZ3740037401529590030082331A2018042820180601+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801010190301019000075764502152400006NEWMANS COOKIE OS WFR VAN CRM    13 OZ3740037401851570030083321A2018072820180907+000018000000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801010230301023000075764502172200006NEWMANS COOKIE OS WFR VAN CRM     8 OZ374003740193729002960392DA2018012720180302+000011800000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801010230301023000075764502172200006NEWMANS COOKIE OS WFR VAN CRM     8 OZ374003740193729002960392DA2018012720180302+000015600000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801010230301023000075764502172200006NEWMANS COOKIE OS WFR VAN CRM     8 OZ3740037401953140029563581A2018012720180302+000010200000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801010230301023000075764502172200006NEWMANS COOKIE OS WFR VAN CRM     8 OZ3740037401544650030082341A2018042820180601+000010200000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801010230301023000075764502172200006NEWMANS COOKIE OS WFR VAN CRM     8 OZ3740037401849500030083311A2018072820180907+000010200000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801010250301025000003904701831000006C17 WALKERS SHRTBRD SCT DOG TN  7.8 OZ642006420200000002713434RN2017092320171229+000075200000100000N00000                                      16558N N     YREFL                                                                                      X
45861        044801010410301041000007349015216000050PROMISED LAND CHANUKAH CANDLE    44 CT6700067004731370027721341R2017102120171222+000038500000100000N00002                                      16486Y N     YEP1SA                                                                                     X
45861        044801011130301113000081216101067100012COCO LIBRE COCONUT WATER ORG      1 LT3560035607724200027719581A2017123020180202+000048000000100000N00000                                      22110N Y     YEP1SA                                                                                     X
45861        044801011130301113000081216101067100012COCO LIBRE COCONUT WATER ORG      1 LT3560035607724190027719571A2018022420180406+000048000000100000N00000                                      22110N Y     YEP1SA                                                                                     X
45861        044801011280301128000079921082502100012BIONATURE PASTA EGG PAPPARDELL  8.8 OZ372003720172716002925511QA2018012720180302+000015700000200010Y00000                                      11302N N     YQDASQ                                                                                     X
45861        044801011280301128000079921082502100012BIONATURE PASTA EGG PAPPARDELL  8.8 OZ3720037201727080029255111A2018012720180302+000036300000100000N00000                                      11302N Y     YEP1SA                                                                                     X
45861        044801011310301131000081216101157900012COCO LIBRE COC WTR SPRK CUCUMB   12 OZ3560035607724260027719621A2017112520180105+000020000000100000N00000                                      22110N Y     YEP1SA                                                                                     X
45861        044801011310301131000081216101157900012COCO LIBRE COC WTR SPRK CUCUMB   12 OZ3560035607724240027719611A2018012720180223+000020000000100000N00000                                      22110N Y     YEP1SA                                                                                     X
45861        044801011310301131000081216101157900012COCO LIBRE COC WTR SPRK CUCUMB   12 OZ3560035607724220027719591A2018022420180406+000020000000100000N00000                                      22110N Y     YEP1SA                                                                                     X
45861        044801013250301325000075764502140100006NEWMANS COOKIE OS VANILLA CRM    13 OZ374003740193713002960388DA2018012720180302+000019800000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801013250301325000075764502140100006NEWMANS COOKIE OS VANILLA CRM    13 OZ374003740193713002960388DA2018012720180302+000026300000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801013250301325000075764502140100006NEWMANS COOKIE OS VANILLA CRM    13 OZ3740037401465280029564071A2018012720180302+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801013250301325000075764502140100006NEWMANS COOKIE OS VANILLA CRM    13 OZ3740037401529590030082331A2018042820180601+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801013250301325000075764502140100006NEWMANS COOKIE OS VANILLA CRM    13 OZ3740037401851570030083321A2018072820180907+000018000000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801017000301700000008912525000200012ANCIENT HARV QUINOA SPAGHETTI     8 OZ3720037201430290027770981A2017123020180202+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017000301700000008912525000200012ANCIENT HARV QUINOA SPAGHETTI     8 OZ3720037201454810027771281A2018022420180406+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017000301700000008912525000200012ANCIENT HARV QUINOA SPAGHETTI     8 OZ3720037201425360029773901A2018042820180525+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017000301700000008912525000200012ANCIENT HARV QUINOA SPAGHETTI     8 OZ3720037201439990029773991A2018072820180824+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017000301700000008912525000200012ANCIENT HARV QUINOA SPAGHETTI     8 OZ3720037201445650029776251A2018092220181019+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017030301703000008912526000100012ANCIENT HARV QUINOA ROTELLE       8 OZ3720037201430290027770981A2017123020180202+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017030301703000008912526000100012ANCIENT HARV QUINOA ROTELLE       8 OZ3720037201454810027771281A2018022420180406+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017030301703000008912526000100012ANCIENT HARV QUINOA ROTELLE       8 OZ3720037201425360029773901A2018042820180525+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017030301703000008912526000100012ANCIENT HARV QUINOA ROTELLE       8 OZ3720037201439990029773991A2018072820180824+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801017030301703000008912526000100012ANCIENT HARV QUINOA ROTELLE       8 OZ3720037201445650029776251A2018092220181019+000031500000100000N00000                                      14363N Y     YEP1SA                                                                                     X
45861        044801019000301900000007349012500300006YEHUDA MATZO 5LB (P)              5 LB6700067050372360029062101A2018011320180413+000030000000100000N00000                                      15972N Y     YEP1SA                                                                                     X
45861        044801019060301906000007341600014800012LUNDB RICE CAKE BROWN ORG       8.5 OZ3900039003231190027845951A2017123020180202+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019060301906000007341600014800012LUNDB RICE CAKE BROWN ORG       8.5 OZ3900039003276350027848731A2018033120180504+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019060301906000007341600014800012LUNDB RICE CAKE BROWN ORG       8.5 OZ3900039003535880029908431A2018052620180622+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019060301906000007341600014800012LUNDB RICE CAKE BROWN ORG       8.5 OZ3900039003540600029908731A2018092220181019+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019070301907000007341600015500012LUNDB RICE CAKE BROWN NS ORG    8.5 OZ3900039003231190027845951A2017123020180202+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019070301907000007341600015500012LUNDB RICE CAKE BROWN NS ORG    8.5 OZ3900039003276350027848731A2018033120180504+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019070301907000007341600015500012LUNDB RICE CAKE BROWN NS ORG    8.5 OZ3900039003535880029908431A2018052620180622+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019070301907000007341600015500012LUNDB RICE CAKE BROWN NS ORG    8.5 OZ3900039003540600029908731A2018092220181019+000039100000100000N00000                                      11880N Y     YEP1SA                                                                                     X
45861        044801019750301975000075764501630800006NEWMANS MINTS TIN WNTGRN       1.76 OZ390003900592598002960384DA2018012720180302+000008400000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801019750301975000075764501630800006NEWMANS MINTS TIN WNTGRN       1.76 OZ3900039005464500029564041A2018012720180302+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019750301975000075764501630800006NEWMANS MINTS TIN WNTGRN       1.76 OZ3900039005623770030082491A2018042820180601+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019790301979000075764501620900006NEWMANS MINTS TIN PPRMT        1.76 OZ390003900592598002960384DA2018012720180302+000008400000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801019790301979000075764501620900006NEWMANS MINTS TIN PPRMT        1.76 OZ3900039005464500029564041A2018012720180302+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019790301979000075764501620900006NEWMANS MINTS TIN PPRMT        1.76 OZ3900039005623770030082491A2018042820180601+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019800301980000075764501610000006NEWMANS MINTS TIN GINGER       1.76 OZ390003900592598002960384DA2018012720180302+000008400000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801019800301980000075764501610000006NEWMANS MINTS TIN GINGER       1.76 OZ3900039005464500029564041A2018012720180302+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019800301980000075764501610000006NEWMANS MINTS TIN GINGER       1.76 OZ3900039005623770030082491A2018042820180601+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019830301983000007349013180600006YEHUDA MATZO WHOLE WHEAT(P)   5/10.5OZ6700067050372360029062101A2018011320180413+000030000000100000N00000                                      15972N Y     YEP1SA                                                                                     X
45861        044801019940301994000075764501600100006NEWMANS MINTS TIN CINNAMON     1.76 OZ390003900592598002960384DA2018012720180302+000008400000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801019940301994000075764501600100006NEWMANS MINTS TIN CINNAMON     1.76 OZ3900039005464500029564041A2018012720180302+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801019940301994000075764501600100006NEWMANS MINTS TIN CINNAMON     1.76 OZ3900039005623770030082491A2018042820180601+000007800000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801020040302004000007349013187500012YEHUDA MATZO SQUARES GF        10.5 OZ6700067010731370027721341R2017102120171222+000050100000100000N00002                                      16486Y N     YEP1SA                                                                                     X
45861        044801021100302110000072225210070200012CLIF BAR APRICOT                2.4 OZ378003780107684002801560QA2018012720180302+000028800000200015Y00000                                      16887N N     YQDASQ                                                                                     X
45861        044801021100302110000072225210070200012CLIF BAR APRICOT                2.4 OZ3780037801076700028015601A2018012720180302+000014400000100000N00000                                      16887N Y     YEP1SA                                                                                     X
45861        044801022700302270000075764502144900006NEWMANS COOKIE OS MINT CREME     13 OZ374003740193713002960388DA2018012720180302+000019800000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801022700302270000075764502144900006NEWMANS COOKIE OS MINT CREME     13 OZ374003740193713002960388DA2018012720180302+000026300000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801022700302270000075764502144900006NEWMANS COOKIE OS MINT CREME     13 OZ3740037401465280029564071A2018012720180302+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801022700302270000075764502144900006NEWMANS COOKIE OS MINT CREME     13 OZ3740037401529590030082331A2018042820180601+000018000000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801022700302270000075764502144900006NEWMANS COOKIE OS MINT CREME     13 OZ3740037401851570030083321A2018072820180907+000018000000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801023320302332000075764501043600016NEWMANS CUP PNUT BTR MLK CHOC   1.2 OZ3900039005870580028586461A2017112520180105+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801023320302332000075764501043600016NEWMANS CUP PNUT BTR MLK CHOC   1.2 OZ390003900589652002960364DA2018012720180302+000015200000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801023320302332000075764501043600016NEWMANS CUP PNUT BTR MLK CHOC   1.2 OZ3900039005457040029563931A2018012720180302+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801023320302332000075764501043600016NEWMANS CUP PNUT BTR MLK CHOC   1.2 OZ3900039005547420030082391A2018042820180601+000014400000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801023320302332000075764501043600016NEWMANS CUP PNUT BTR MLK CHOC   1.2 OZ3900039005881660030083371A2018090120181005+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801023750302375000074365912594500012PROMAX BAR ORIG DBL FDG BRWNIE  2.7 OZ3780037801149980028051951A2017123020180202+000014100000100000N00000                                      16924N Y     YEP1SA                                                                                     X
45861        044801023750302375000074365912594500012PROMAX BAR ORIG DBL FDG BRWNIE  2.7 OZ3780037801150760028052011A2018020320180302+000014100000100000N00000                                      16924N Y     YEP1SA                                                                                     X
45861        044801023750302375000074365912594500012PROMAX BAR ORIG DBL FDG BRWNIE  2.7 OZ3780037801151210028052031A2018033120180504+000014100000100000N00000                                      16924N Y     YEP1SA                                                                                     X
45861        044801024200302420000075764501044300016NEWMANS CUP PNUT BTR DRK CHOC   1.2 OZ3900039005870580028586461A2017112520180105+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
